source_id,paper_title,local_relpath,evidence_rank,pdf_page,evidence_kind,candidate_label,candidate_type,score,snippet,text_sha256
9616c9c9-f92f-4a43-8be4-4bd0b5875f3c,"Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf","literature/META_ANALYSIS_POOL/Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf",7,5,numeric_keyword_window,,text,16,"denced by a shift in color. Shifts in symbiont density Fisher’s exact tests and ANOVAs were used to / were quantified as the percentage of polyps chang- determine the effect of shifts in symbiont density on / ing symbiont state between Day 0 and Day 75; only the relative ratios of healing ability and stage, and / polyp-level shifts from aposymbiotic to symbiotic relative means of colony mass and surface area / were observed. Such shifts became apparent when recovery, respectively, for aposymbiotic corals at 18",268d83944c91135ddec552c7c20c318b243d9ca5ae9e4f7d287ba364f53d84e1
9616c9c9-f92f-4a43-8be4-4bd0b5875f3c,"Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf","literature/META_ANALYSIS_POOL/Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf",8,5,numeric_keyword_window,,text,16,"ing symbiont state between Day 0 and Day 75; only the relative ratios of healing ability and stage, and / polyp-level shifts from aposymbiotic to symbiotic relative means of colony mass and surface area / were observed. Such shifts became apparent when recovery, respectively, for aposymbiotic corals at 18 / individual polyps in a colony would develop clusters and 24°C. No colonies at 9°C showed signs of shifts in / of brown spots (i.e. symbiosomes) detectable under symbiont density, and this group was therefore ex-",268d83944c91135ddec552c7c20c318b243d9ca5ae9e4f7d287ba364f53d84e1
9616c9c9-f92f-4a43-8be4-4bd0b5875f3c,"Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf","literature/META_ANALYSIS_POOL/Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf",9,6,caption_or_table_start,Table 4,table,16,"Table 4. Laplace-approximated generalized mixed logistic regression for healing success (rooted under aposymbiotic and 18°C conditions) (AIC = 68.64). S: symbiotic. For fixed effects, symbols indicate significance considered at **p < 0.001, *p < 0.05, +p < 0.01",268d83944c91135ddec552c7c20c318b243d9ca5ae9e4f7d287ba364f53d84e1
9616c9c9-f92f-4a43-8be4-4bd0b5875f3c,"Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf","literature/META_ANALYSIS_POOL/Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf",10,2,numeric_keyword_window,,text,14,"Healing rate can be influenced by a number of fac- ple the effects of temperature and symbiosis because / tors, including coral species (Bak & Steward-Van Es its distribution spans a wide range of temperatures and / 1980), the size of the lesion (Meesters et al. 1996), and it exhibits a facultative symbiosis with Symbiodinium. / the ratio of wound perimeter to surface area (Meesters A. poculata is a temperate species whose native range / et al. 1997). Infrequent high-energy traumas tend to extends along the US east coast, from Florida and the",268d83944c91135ddec552c7c20c318b243d9ca5ae9e4f7d287ba364f53d84e1
9616c9c9-f92f-4a43-8be4-4bd0b5875f3c,"Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf","literature/META_ANALYSIS_POOL/Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf",11,3,numeric_keyword_window,,text,14,"Fig. 1. (A) Stages of wound healing as demonstrated in Astrangia poculata. a: signed symbiont state as described by / Experimentally-induced bare skeleton wound (w) from initial polyps (ip); b: no / demonstration of recovery with wound site covered in algae (a); c: formation of Dimond & Carrington (2007) and de- / undifferentiated tissue (ut) from wound edges (as shown) or from within cal- monstrated by Dimond et al. (2013) / ice; d: formation of tentacle nubs (tn); e: re-establishment of full polyp (fp) with and DeFilippo et al. (2016), where",268d83944c91135ddec552c7c20c318b243d9ca5ae9e4f7d287ba364f53d84e1
9616c9c9-f92f-4a43-8be4-4bd0b5875f3c,"Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf","literature/META_ANALYSIS_POOL/Burmester et al. - 2017 - Temperature and symbiosis affect lesion recovery in experimentally wounded, facultatively symbiotic.pdf",12,3,numeric_keyword_window,,text,14,avoid inflicting additional wounds or / tissue damage. Colonies were as- / Fig. 1. (A) Stages of wound healing as demonstrated in Astrangia poculata. a: signed symbiont state as described by / Experimentally-induced bare skeleton wound (w) from initial polyps (ip); b: no / demonstration of recovery with wound site covered in algae (a); c: formation of Dimond & Carrington (2007) and de-,268d83944c91135ddec552c7c20c318b243d9ca5ae9e4f7d287ba364f53d84e1
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,1,5,caption_or_table_start,Fig. 2,figure,25,"Fig. 2. Growth rates (mg cm−2 d−1) of massive Porites spp. experiment, the perimeters of the original lesion and Pocillopora meandrina after 21 d in each treatment. remained visible, and the healed tissue was marked Values plotted are mean ± SE (n = 7 control; n = 8 all others) by subtle discoloration or surface irregularities. Over- all, only one of the 64 experimental corals (one Porites in the control group) died during the experi- Table 1. Results of partially nested ANOVA comparing growth over 21 d for massive Porites spp. and Pocillopora ment. By the end of the study, 3 Pocillopora corals meandrina (Taxon) exposed to control, browsed, scraped, or (1 coral from each damage treatment) and 1 Porites excavated damage (Treatment). The effects of taxon, treat- colony had small patches (~2 mm2) of filamentous ment, and the interaction between them were tested over algae overgrowing a portion of the original lesion. MSerror , as the cage effect was not significant and was dropped from...",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,2,5,numeric_keyword_window,,text,23,"ments, and excavated corals had the slowest growth scraped (p = 0.083), and scraped versus browsed (p = / rate (Fig. 2). Compared to the controls, mean growth 0.352) comparisons. / rates of Porites were reduced 39% in the excavated Most lesions showed at least some signs of healing, / treatment, 24% in the scraped treatment, and 13% in but the percentage of each lesion that healed dif- / the browsed treatment; mean growth rates of Pocillo- fered among treatments and taxa (Table 2, Fig. 3).",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,3,5,numeric_keyword_window,,text,23,"rate (Fig. 2). Compared to the controls, mean growth 0.352) comparisons. / rates of Porites were reduced 39% in the excavated Most lesions showed at least some signs of healing, / treatment, 24% in the scraped treatment, and 13% in but the percentage of each lesion that healed dif- / the browsed treatment; mean growth rates of Pocillo- fered among treatments and taxa (Table 2, Fig. 3). / pora were reduced 54% in the excavated treatment, On average, lesions on Pocillopora healed 22% more",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,4,6,caption_or_table_start,Fig. 3,figure,21,"Fig. 3. Percentage of each lesion healed after 21 d for mas- 0.001 for all comparisons). Based on the percent that sive Porites spp. and Pocillopora meandrina in each treat- lesions healed, the treatments ranked as browsed > ment group. Values plotted are the mean ± SE (n = 8); num- scraped > excavated (Fig. 3). The extent of healing bers above each treatment represent the average initial also differed among cages (within taxon × treatment) lesion area (mm2) on corals in both taxa (Table 2), but the taxon × treatment interaction was not significant (Table 2, Fig. 3). vating corallivores (Penin et al. 2010, Trapon et al. 2013). Therefore, comparisons of the effects of multi- ple types of simulated corallivory on coral perform- DISCUSSION ance are likely to be relevant to understanding the causes of changes in coral community structure. The effects of localized damage on reef corals are There are at least 3 hypotheses that can account for relatively well known, usually in response to...",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,5,5,numeric_keyword_window,,text,20,"Fig. 2. Growth rates (mg cm−2 d−1) of massive Porites spp. / experiment, the perimeters of the original lesion and Pocillopora meandrina after 21 d in each treatment. / remained visible, and the healed tissue was marked Values plotted are mean ± SE (n = 7 control; n = 8 all others) / by subtle discoloration or surface irregularities. Over- / all, only one of the 64 experimental corals (one",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,6,5,numeric_keyword_window,,text,20,"and excavation damage. Even though signs of heal- / ing were seen on all damaged corals at the end of the / Fig. 2. Growth rates (mg cm−2 d−1) of massive Porites spp. / experiment, the perimeters of the original lesion and Pocillopora meandrina after 21 d in each treatment. / remained visible, and the healed tissue was marked Values plotted are mean ± SE (n = 7 control; n = 8 all others)",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,7,5,numeric_keyword_window,,text,20,"ing were seen on all damaged corals at the end of the / Fig. 2. Growth rates (mg cm−2 d−1) of massive Porites spp. / experiment, the perimeters of the original lesion and Pocillopora meandrina after 21 d in each treatment. / remained visible, and the healed tissue was marked Values plotted are mean ± SE (n = 7 control; n = 8 all others) / by subtle discoloration or surface irregularities. Over-",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,8,5,numeric_keyword_window,,text,20,"treatment, 24% in the scraped treatment, and 13% in but the percentage of each lesion that healed dif- / the browsed treatment; mean growth rates of Pocillo- fered among treatments and taxa (Table 2, Fig. 3). / pora were reduced 54% in the excavated treatment, On average, lesions on Pocillopora healed 22% more / 42% in the scraped treatment, and 17% in the than lesions in the same treatment group on Porites, / browsed treatment. Growth rates differed among except for excavated lesions (Fig. 3). Excavated",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,9,10,numeric_keyword_window,,text,20,"temporal dynamics of symbiotic dinoflagellates (Symbio- fishes: strategies to maximize the profit. Environ Biol / dinium: Dinophyta) in the perforate coral Montipora Fishes 25:171−185 / capitata. Galaxea J Coral Reef Stud 11:139−147 ä van Woesik R (1998) Lesion healing on massive Porites spp. / Stimson JS (1987) Location, quantity and rate of change in corals. Mar Ecol Prog Ser 164:213−220 / quantity of lipids in tissue of Hawaiian hermatypic ä Vermeij MJA, Sandin SA (2008) Density-dependent settle-",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,10,6,numeric_keyword_window,,text,19,"0.001 for all comparisons). Based on the percent that sive Porites spp. and Pocillopora meandrina in each treat- / lesions healed, the treatments ranked as browsed > ment group. Values plotted are the mean ± SE (n = 8); num- / scraped > excavated (Fig. 3). The extent of healing bers above each treatment represent the average initial / also differed among cages (within taxon × treatment) lesion area (mm2) on corals in both taxa / (Table 2), but the taxon × treatment interaction was",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,11,6,numeric_keyword_window,,text,19,"Fig. 3. Percentage of each lesion healed after 21 d for mas- / 0.001 for all comparisons). Based on the percent that sive Porites spp. and Pocillopora meandrina in each treat- / lesions healed, the treatments ranked as browsed > ment group. Values plotted are the mean ± SE (n = 8); num- / scraped > excavated (Fig. 3). The extent of healing bers above each treatment represent the average initial / also differed among cages (within taxon × treatment) lesion area (mm2) on corals in both taxa",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
26babed0-9e6c-4621-9dca-9253eb39b9fb,Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,literature/META_ANALYSIS_POOL/Cameron and Edmunds - 2014 - Effects of simulated fish predation on small colonies of massive Porites spp. and Pocillopora meandr.pdf,12,6,numeric_keyword_window,,text,19,"lesions healed, the treatments ranked as browsed > ment group. Values plotted are the mean ± SE (n = 8); num- / scraped > excavated (Fig. 3). The extent of healing bers above each treatment represent the average initial / also differed among cages (within taxon × treatment) lesion area (mm2) on corals in both taxa / (Table 2), but the taxon × treatment interaction was / not significant (Table 2, Fig. 3). vating corallivores (Penin et al. 2010, Trapon et al.",74acc22913893c01cc7c136bd0d5ebbc27cced977dfcd123a09bf33f0574127d
09f69156-3ca0-4bf2-98e2-fe2b25612587,Denis et al. - 2011 - Lesion regeneration capacities in populations of the massive coral Porites lutea at Réunion Island.pdf,literature/META_ANALYSIS_POOL/Denis et al. - 2011 - Lesion regeneration capacities in populations of the massive coral Porites lutea at Réunion Island.pdf,1,8,caption_or_table_start,Fig. 5,figure,22,"Fig. 5. Porites lutea. Regeneration curve parameters by sea- son and site. (a) Slopes, (b) asymptotes, (c) initial regeneration initial regeneration rates. In the hot season, regenera- rates. Inset tables represent overall mean comparison by sea- tion rates at Kiosque and Varangue were higher than son. Asterisks above bars indicate the level of significant those at Trou d’Eau. change for each site compared to the previous season. Brack- Based on these initial regeneration rates and on the ets with asterisks above bars indicate, for each season, the level of significant difference between sites. Errors bars mean initial lesion size, maximum regeneration rates represent SE. ***p < 0.001, **p < 0.01 and *p < 0.05; ns: not ranged from 6.0 mm2 d–1 at Planch’Alizé in the warm- significant. See Fig. 2 for season abbreviations ing season to 20.1 mm2 d–1 at Kiosque in the cooling season. Asymptote",edd2dd37647b500cb2de2e9e7c7e49acdf0d8d20fc5e0233e029589739f9ba4f
09f69156-3ca0-4bf2-98e2-fe2b25612587,Denis et al. - 2011 - Lesion regeneration capacities in populations of the massive coral Porites lutea at Réunion Island.pdf,literature/META_ANALYSIS_POOL/Denis et al. - 2011 - Lesion regeneration capacities in populations of the massive coral Porites lutea at Réunion Island.pdf,2,8,numeric_keyword_window,,text,20,"level of significant difference between sites. Errors bars / mean initial lesion size, maximum regeneration rates / represent SE. ***p < 0.001, **p < 0.01 and *p < 0.05; ns: not ranged from 6.0 mm2 d–1 at Planch’Alizé in the warm- / significant. See Fig. 2 for season abbreviations ing season to 20.1 mm2 d–1 at Kiosque in the cooling / season.",edd2dd37647b500cb2de2e9e7c7e49acdf0d8d20fc5e0233e029589739f9ba4f
